DATAFLOW,LAST UPDATE,freq,unit,rskpovth,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,F,IT,2006,40.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,F,IT,2007,40.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,F,IT,2008,37.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,F,IT,2009,38.0,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,F,IT,2010,40.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,F,IT,2011,40.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,F,IT,2012,41.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,F,IT,2013,42.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,F,IT,2014,45.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,F,IT,2015,45.4,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,F,IT,2016,40.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,F,IT,2017,37.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,F,IT,2018,38.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,F,IT,2019,36.4,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,F,IT,2020,38.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,F,IT,2021,41.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,F,IT,2022,36.0,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,F,IT,2023,39.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,F,IT,2024,36.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,F,IT,2025,41.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,M,IT,2004,42.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,M,IT,2005,41.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,M,IT,2006,40.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,M,IT,2007,42.4,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,M,IT,2008,40.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,M,IT,2009,40.0,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,M,IT,2010,42.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,M,IT,2011,42.0,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,M,IT,2012,43.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,M,IT,2013,44.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,M,IT,2014,46.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,M,IT,2015,46.4,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,M,IT,2016,41.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,M,IT,2017,38.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,M,IT,2018,39.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,M,IT,2019,39.0,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,M,IT,2020,37.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,M,IT,2021,41.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,M,IT,2022,34.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,M,IT,2023,37.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,M,IT,2024,34.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,M,IT,2025,39.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,T,IT,2004,41.4,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,T,IT,2005,40.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,T,IT,2006,40.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,T,IT,2007,41.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,T,IT,2008,39.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,T,IT,2009,38.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,T,IT,2010,41.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,T,IT,2011,41.0,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,T,IT,2012,42.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,T,IT,2013,43.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,T,IT,2014,45.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,T,IT,2015,45.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,T,IT,2016,40.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,T,IT,2017,38.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,T,IT,2018,39.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,T,IT,2019,37.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,T,IT,2020,38.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,T,IT,2021,41.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,T,IT,2022,35.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,T,IT,2023,38.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,T,IT,2024,35.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y18-64,T,IT,2025,40.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,F,IT,2004,52.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,F,IT,2005,54.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,F,IT,2006,53.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,F,IT,2007,49.0,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,F,IT,2008,45.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,F,IT,2009,51.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,F,IT,2010,53.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,F,IT,2011,53.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,F,IT,2012,49.4,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,F,IT,2013,50.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,F,IT,2014,55.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,F,IT,2015,61.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,F,IT,2016,57.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,F,IT,2017,48.0,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,F,IT,2018,48.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,F,IT,2019,46.0,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,F,IT,2020,47.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,F,IT,2021,45.0,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,F,IT,2022,54.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,F,IT,2023,62.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,F,IT,2024,57.4,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,F,IT,2025,56.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,M,IT,2004,57.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,M,IT,2005,53.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,M,IT,2006,50.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,M,IT,2007,60.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,M,IT,2008,60.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,M,IT,2009,56.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,M,IT,2010,57.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,M,IT,2011,51.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,M,IT,2012,58.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,M,IT,2013,65.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,M,IT,2014,60.0,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,M,IT,2015,58.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,M,IT,2016,56.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,M,IT,2017,48.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,M,IT,2018,48.4,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,M,IT,2019,48.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,M,IT,2020,53.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,M,IT,2021,60.0,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,M,IT,2022,41.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,M,IT,2023,49.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,M,IT,2024,51.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,M,IT,2025,46.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,T,IT,2004,55.0,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,T,IT,2005,54.0,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,T,IT,2006,52.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,T,IT,2007,54.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,T,IT,2008,52.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,T,IT,2009,53.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,T,IT,2010,55.4,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,T,IT,2011,52.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,T,IT,2012,53.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,T,IT,2013,58.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,T,IT,2014,57.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,T,IT,2015,59.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,T,IT,2016,56.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,T,IT,2017,48.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,T,IT,2018,48.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,T,IT,2019,47.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,T,IT,2020,50.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,T,IT,2021,52.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,T,IT,2022,48.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,T,IT,2023,55.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,T,IT,2024,54.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-24,T,IT,2025,51.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,F,IT,2004,48.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,F,IT,2005,46.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,F,IT,2006,44.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,F,IT,2007,42.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,F,IT,2008,40.4,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,F,IT,2009,46.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,F,IT,2010,50.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,F,IT,2011,47.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,F,IT,2012,47.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,F,IT,2013,49.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,F,IT,2014,50.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,F,IT,2015,51.4,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,F,IT,2016,51.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,F,IT,2017,43.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,F,IT,2018,44.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,F,IT,2019,42.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,F,IT,2020,49.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,F,IT,2021,49.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,F,IT,2022,46.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,F,IT,2023,44.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,F,IT,2024,49.0,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,F,IT,2025,50.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,M,IT,2004,51.4,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,M,IT,2005,49.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,M,IT,2006,46.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,M,IT,2007,52.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,M,IT,2008,53.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,M,IT,2009,50.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,M,IT,2010,54.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,M,IT,2011,47.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,M,IT,2012,54.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,M,IT,2013,54.0,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,M,IT,2014,59.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,M,IT,2015,55.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,M,IT,2016,52.4,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,M,IT,2017,45.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,M,IT,2018,44.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,M,IT,2019,47.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,M,IT,2020,43.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,M,IT,2021,51.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,M,IT,2022,40.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,M,IT,2023,46.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,M,IT,2024,48.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,M,IT,2025,46.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,T,IT,2004,49.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,T,IT,2005,47.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,T,IT,2006,45.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,T,IT,2007,47.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,T,IT,2008,46.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,T,IT,2009,48.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,T,IT,2010,52.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,T,IT,2011,47.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,T,IT,2012,51.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,T,IT,2013,51.4,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,T,IT,2014,54.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,T,IT,2015,53.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,T,IT,2016,51.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,T,IT,2017,44.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,T,IT,2018,44.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,T,IT,2019,45.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,T,IT,2020,46.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,T,IT,2021,50.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,T,IT,2022,43.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,T,IT,2023,45.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,T,IT,2024,48.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y20-29,T,IT,2025,48.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y25-29,F,IT,2004,44.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y25-29,F,IT,2005,37.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y25-29,F,IT,2006,35.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y25-29,F,IT,2007,36.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y25-29,F,IT,2008,34.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y25-29,F,IT,2009,41.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y25-29,F,IT,2010,48.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y25-29,F,IT,2011,42.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y25-29,F,IT,2012,46.4,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y25-29,F,IT,2013,47.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y25-29,F,IT,2014,43.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y25-29,F,IT,2015,41.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y25-29,F,IT,2016,45.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y25-29,F,IT,2017,39.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y25-29,F,IT,2018,41.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y25-29,F,IT,2019,39.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y25-29,F,IT,2020,52.0,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y25-29,F,IT,2021,55.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y25-29,F,IT,2022,36.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y25-29,F,IT,2023,24.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y25-29,F,IT,2024,40.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y25-29,F,IT,2025,43.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y25-29,M,IT,2004,44.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y25-29,M,IT,2005,43.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y25-29,M,IT,2006,41.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y25-29,M,IT,2007,44.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y25-29,M,IT,2008,45.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,B_60,Y25-29,M,IT,2009,43.9,,
