DATAFLOW,LAST UPDATE,freq,na_item,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU3,2012,79.9,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU3,2013,83.4,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU3,2014,85.9,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU3,2015,89.6,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU3,2016,91.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU3,2017,95.6,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU3,2018,101.4,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU3,2019,103.4,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU3,2020,100,,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU3,2021,105.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU3,2022,106,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU3,2023,105.5,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU3,2024,104.2,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU31,2000,72.1,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU31,2001,76.6,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU31,2002,79,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU31,2003,81.2,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU31,2004,85.5,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU31,2005,90.2,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU31,2006,91.6,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU31,2007,89.9,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU31,2008,88,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU31,2009,77.3,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU31,2010,78.1,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU31,2011,78.8,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU31,2012,77.9,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU31,2013,81.9,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU31,2014,84.3,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU31,2015,90.2,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU31,2016,93,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU31,2017,98.6,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU31,2018,103,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU31,2019,103.2,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU31,2020,100,,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU31,2021,106.4,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU31,2022,104.8,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU31,2023,100.2,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU31,2024,98.8,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU32,2000,67.2,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU32,2001,73.3,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU32,2002,74.2,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU32,2003,77.8,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU32,2004,81.2,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU32,2005,82.9,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU32,2006,85.2,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU32,2007,81.9,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU32,2008,85,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU32,2009,80,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU32,2010,81,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU32,2011,83.4,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU32,2012,82.3,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU32,2013,83.9,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU32,2014,87.2,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU32,2015,88.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU32,2016,90,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU32,2017,94.1,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU32,2018,100,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU32,2019,103.4,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU32,2020,100,,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU32,2021,105.5,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU32,2022,107,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU32,2023,109.2,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU32,2024,109.5,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU33,2000,70.2,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU33,2001,72.6,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU33,2002,74.1,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU33,2003,75.4,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU33,2004,80.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU33,2005,82.6,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU33,2006,84.5,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU33,2007,81.3,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU33,2008,85.8,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU33,2009,79.4,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU33,2010,78.9,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU33,2011,79.9,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU33,2012,79.2,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU33,2013,84,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU33,2014,85.9,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU33,2015,89.9,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU33,2016,92.2,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU33,2017,94.6,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU33,2018,101.6,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU33,2019,103.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU33,2020,100,,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU33,2021,105.3,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU33,2022,106.2,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU33,2023,106.1,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,HU33,2024,103,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE,2000,39.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE,2001,41.9,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE,2002,44.3,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE,2003,45.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE,2004,48.8,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE,2005,51.6,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE,2006,54.1,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE,2007,57,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE,2008,54.4,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE,2009,51.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE,2010,52.5,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE,2011,53.4,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE,2012,53.2,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE,2013,54.3,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE,2014,59.4,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE,2015,74.1,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE,2016,75,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE,2017,82.6,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE,2018,88.9,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE,2019,93.3,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE,2020,100,,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE,2021,116.3,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE,2022,125,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE,2023,121.8,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE,2024,125,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE0,2000,39.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE0,2001,41.9,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE0,2002,44.3,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE0,2003,45.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE0,2004,48.8,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE0,2005,51.6,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE0,2006,54.1,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE0,2007,57,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE0,2008,54.4,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE0,2009,51.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE0,2010,52.5,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE0,2011,53.4,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE0,2012,53.2,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE0,2013,54.3,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE0,2014,59.4,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE0,2015,74.1,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE0,2016,75,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE0,2017,82.6,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE0,2018,88.9,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE0,2019,93.3,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE0,2020,100,,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE0,2021,116.3,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE0,2022,125,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE0,2023,121.8,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE0,2024,125,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE04,2000,56.3,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE04,2001,58.8,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE04,2002,61.9,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE04,2003,63.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE04,2004,68.1,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE04,2005,73,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE04,2006,72.6,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE04,2007,78.5,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE04,2008,77,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE04,2009,66.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE04,2010,74.8,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE04,2011,70.8,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE04,2012,67,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE04,2013,68.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE04,2014,75.5,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE04,2015,76.1,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE04,2016,78,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE04,2017,80.6,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE04,2018,83.9,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE04,2019,89.4,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE04,2020,100,,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE04,2021,114.3,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE04,2022,119.1,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE04,2023,126.5,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE04,2024,121.9,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE05,2000,33.2,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE05,2001,34.9,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE05,2002,37.1,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE05,2003,38.2,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE05,2004,40.2,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE05,2005,41.9,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE05,2006,43.9,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE05,2007,46.2,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE05,2008,42.5,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE05,2009,42.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE05,2010,42.5,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE05,2011,43.3,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE05,2012,42.8,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE05,2013,40.3,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE05,2014,44,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE05,2015,75.9,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE05,2016,72.6,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE05,2017,81,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE05,2018,84,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE05,2019,89.3,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE05,2020,100,,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE05,2021,119.1,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE05,2022,129.5,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE05,2023,119,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE05,2024,112.5,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE06,2000,41.4,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE06,2001,43.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE06,2002,46.2,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE06,2003,47.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE06,2004,51.3,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE06,2005,54.5,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE06,2006,57.9,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE06,2007,60.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE06,2008,58.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE06,2009,55.2,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE06,2010,55.6,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE06,2011,57.2,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE06,2012,57.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE06,2013,61.2,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE06,2014,66.9,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE06,2015,72.4,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE06,2016,76.2,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE06,2017,83.9,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE06,2018,93,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE06,2019,96.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE06,2020,100,,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE06,2021,114.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE06,2022,122.9,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE06,2023,123,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IE06,2024,133.4,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IT,2000,106,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IT,2001,108.1,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IT,2002,108.4,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IT,2003,108.5,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IT,2004,110.1,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IT,2005,110.9,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IT,2006,112.9,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IT,2007,114.6,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IT,2008,113.4,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IT,2009,107.4,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IT,2010,109,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IT,2011,109.8,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,IT,2012,106.4,e,
