time,time_label,geo,geo_label,na_item,na_item_label,unit,unit_label,freq,freq_label,OBS_VALUE
2018,2018,IT,Italy,D21X31,Taxes less subsidies on products,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,13.0
2019,2019,IT,Italy,D21X31,Taxes less subsidies on products,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,13.0
2020,2020,IT,Italy,D21X31,Taxes less subsidies on products,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,12.3
2021,2021,IT,Italy,D21X31,Taxes less subsidies on products,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,12.5
2022,2022,IT,Italy,D21X31,Taxes less subsidies on products,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,12.9
2023,2023,IT,Italy,D21X31,Taxes less subsidies on products,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,13.6
2024,2024,IT,Italy,D21X31,Taxes less subsidies on products,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,13.4
2025,2025,IT,Italy,D21X31,Taxes less subsidies on products,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,13.1
1995,1995,IT,Italy,D2X3,Taxes on production and imports less subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,15.6
1996,1996,IT,Italy,D2X3,Taxes on production and imports less subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,15.0
1997,1997,IT,Italy,D2X3,Taxes on production and imports less subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,15.7
1998,1998,IT,Italy,D2X3,Taxes on production and imports less subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,19.0
1999,1999,IT,Italy,D2X3,Taxes on production and imports less subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,18.0
2000,2000,IT,Italy,D2X3,Taxes on production and imports less subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,17.8
2001,2001,IT,Italy,D2X3,Taxes on production and imports less subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,17.2
2002,2002,IT,Italy,D2X3,Taxes on production and imports less subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,16.9
2003,2003,IT,Italy,D2X3,Taxes on production and imports less subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,16.4
2004,2004,IT,Italy,D2X3,Taxes on production and imports less subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,16.0
2005,2005,IT,Italy,D2X3,Taxes on production and imports less subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,15.9
2006,2006,IT,Italy,D2X3,Taxes on production and imports less subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,16.4
2007,2007,IT,Italy,D2X3,Taxes on production and imports less subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,16.2
2008,2008,IT,Italy,D2X3,Taxes on production and imports less subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,15.7
2009,2009,IT,Italy,D2X3,Taxes on production and imports less subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,15.7
2010,2010,IT,Italy,D2X3,Taxes on production and imports less subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,15.7
2011,2011,IT,Italy,D2X3,Taxes on production and imports less subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,15.5
2012,2012,IT,Italy,D2X3,Taxes on production and imports less subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,16.0
2013,2013,IT,Italy,D2X3,Taxes on production and imports less subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,15.2
2014,2014,IT,Italy,D2X3,Taxes on production and imports less subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,15.0
2015,2015,IT,Italy,D2X3,Taxes on production and imports less subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,14.8
2016,2016,IT,Italy,D2X3,Taxes on production and imports less subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,14.1
2017,2017,IT,Italy,D2X3,Taxes on production and imports less subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,14.1
2018,2018,IT,Italy,D2X3,Taxes on production and imports less subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,13.7
2019,2019,IT,Italy,D2X3,Taxes on production and imports less subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,13.5
2020,2020,IT,Italy,D2X3,Taxes on production and imports less subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,14.0
2021,2021,IT,Italy,D2X3,Taxes on production and imports less subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,14.1
2022,2022,IT,Italy,D2X3,Taxes on production and imports less subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,13.4
2023,2023,IT,Italy,D2X3,Taxes on production and imports less subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,14.1
2024,2024,IT,Italy,D2X3,Taxes on production and imports less subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,14.1
2025,2025,IT,Italy,D2X3,Taxes on production and imports less subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,13.8
1995,1995,IT,Italy,D3,Subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,15.6
1996,1996,IT,Italy,D3,Subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,15.5
1997,1997,IT,Italy,D3,Subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,14.9
1998,1998,IT,Italy,D3,Subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,14.1
1999,1999,IT,Italy,D3,Subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,14.2
2000,2000,IT,Italy,D3,Subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,15.4
2001,2001,IT,Italy,D3,Subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,16.5
2002,2002,IT,Italy,D3,Subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,15.9
2003,2003,IT,Italy,D3,Subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,15.3
2004,2004,IT,Italy,D3,Subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,13.8
2005,2005,IT,Italy,D3,Subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,12.9
2006,2006,IT,Italy,D3,Subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,13.1
2007,2007,IT,Italy,D3,Subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,12.4
2008,2008,IT,Italy,D3,Subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,12.3
2009,2009,IT,Italy,D3,Subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,13.5
2010,2010,IT,Italy,D3,Subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,13.2
2011,2011,IT,Italy,D3,Subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,13.5
2012,2012,IT,Italy,D3,Subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,14.1
2013,2013,IT,Italy,D3,Subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,13.7
2014,2014,IT,Italy,D3,Subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,14.3
2015,2015,IT,Italy,D3,Subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,13.2
2016,2016,IT,Italy,D3,Subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,14.2
2017,2017,IT,Italy,D3,Subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,13.0
2018,2018,IT,Italy,D3,Subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,13.9
2019,2019,IT,Italy,D3,Subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,14.1
2020,2020,IT,Italy,D3,Subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,9.2
2021,2021,IT,Italy,D3,Subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,10.3
2022,2022,IT,Italy,D3,Subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,14.7
2023,2023,IT,Italy,D3,Subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,11.9
2024,2024,IT,Italy,D3,Subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,13.4
2025,2025,IT,Italy,D3,Subsidies,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,13.3
1995,1995,IT,Italy,D31,Subsidies on products,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,19.5
1996,1996,IT,Italy,D31,Subsidies on products,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,22.2
1997,1997,IT,Italy,D31,Subsidies on products,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,19.7
1998,1998,IT,Italy,D31,Subsidies on products,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,21.2
1999,1999,IT,Italy,D31,Subsidies on products,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,20.5
2000,2000,IT,Italy,D31,Subsidies on products,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,20.5
2001,2001,IT,Italy,D31,Subsidies on products,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,19.2
2002,2002,IT,Italy,D31,Subsidies on products,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,17.5
2003,2003,IT,Italy,D31,Subsidies on products,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,17.9
2004,2004,IT,Italy,D31,Subsidies on products,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,16.1
2005,2005,IT,Italy,D31,Subsidies on products,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,16.1
2006,2006,IT,Italy,D31,Subsidies on products,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,17.8
2007,2007,IT,Italy,D31,Subsidies on products,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,20.8
2008,2008,IT,Italy,D31,Subsidies on products,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,21.7
2009,2009,IT,Italy,D31,Subsidies on products,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,22.9
2010,2010,IT,Italy,D31,Subsidies on products,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,25.8
2011,2011,IT,Italy,D31,Subsidies on products,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,22.1
2012,2012,IT,Italy,D31,Subsidies on products,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,21.4
2013,2013,IT,Italy,D31,Subsidies on products,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,21.3
2014,2014,IT,Italy,D31,Subsidies on products,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,22.7
2015,2015,IT,Italy,D31,Subsidies on products,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,20.8
2016,2016,IT,Italy,D31,Subsidies on products,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,21.5
2017,2017,IT,Italy,D31,Subsidies on products,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,21.9
2018,2018,IT,Italy,D31,Subsidies on products,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,22.5
2019,2019,IT,Italy,D31,Subsidies on products,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,21.7
2020,2020,IT,Italy,D31,Subsidies on products,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,21.5
2021,2021,IT,Italy,D31,Subsidies on products,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,22.9
2022,2022,IT,Italy,D31,Subsidies on products,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,14.3
2023,2023,IT,Italy,D31,Subsidies on products,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,11.0
2024,2024,IT,Italy,D31,Subsidies on products,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,17.9
1995,1995,IT,Italy,P3,Final consumption expenditure,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,16.8
1996,1996,IT,Italy,P3,Final consumption expenditure,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,16.6
1997,1997,IT,Italy,P3,Final consumption expenditure,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,16.8
1998,1998,IT,Italy,P3,Final consumption expenditure,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,17.0
1999,1999,IT,Italy,P3,Final consumption expenditure,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,16.8
2000,2000,IT,Italy,P3,Final consumption expenditure,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,16.7
2001,2001,IT,Italy,P3,Final consumption expenditure,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,16.5
2002,2002,IT,Italy,P3,Final consumption expenditure,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,16.1
2003,2003,IT,Italy,P3,Final consumption expenditure,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,16.0
2004,2004,IT,Italy,P3,Final consumption expenditure,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,15.6
2005,2005,IT,Italy,P3,Final consumption expenditure,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,15.4
2006,2006,IT,Italy,P3,Final consumption expenditure,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,15.4
2007,2007,IT,Italy,P3,Final consumption expenditure,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,15.3
2008,2008,IT,Italy,P3,Final consumption expenditure,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,15.3
2009,2009,IT,Italy,P3,Final consumption expenditure,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,15.1
2010,2010,IT,Italy,P3,Final consumption expenditure,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,15.0
2011,2011,IT,Italy,P3,Final consumption expenditure,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,15.0
2012,2012,IT,Italy,P3,Final consumption expenditure,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,14.8
2013,2013,IT,Italy,P3,Final consumption expenditure,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,14.4
2014,2014,IT,Italy,P3,Final consumption expenditure,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,14.1
2015,2015,IT,Italy,P3,Final consumption expenditure,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,14.0
2016,2016,IT,Italy,P3,Final consumption expenditure,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,14.1
2017,2017,IT,Italy,P3,Final consumption expenditure,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,14.0
2018,2018,IT,Italy,P3,Final consumption expenditure,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,13.8
2019,2019,IT,Italy,P3,Final consumption expenditure,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,13.6
2020,2020,IT,Italy,P3,Final consumption expenditure,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,13.2
2021,2021,IT,Italy,P3,Final consumption expenditure,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,13.2
2022,2022,IT,Italy,P3,Final consumption expenditure,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,13.5
2023,2023,IT,Italy,P3,Final consumption expenditure,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,13.2
2024,2024,IT,Italy,P3,Final consumption expenditure,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,13.0
2025,2025,IT,Italy,P3,Final consumption expenditure,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,12.8
1995,1995,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,13.7
1996,1996,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,13.8
1997,1997,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,14.2
1998,1998,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,14.1
1999,1999,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,13.9
2000,2000,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,14.2
2001,2001,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,14.4
2002,2002,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,14.0
2003,2003,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,13.8
2004,2004,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,13.6
2005,2005,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,13.7
2006,2006,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,13.7
2007,2007,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,13.5
2008,2008,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,13.4
2009,2009,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,13.1
2010,2010,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,12.9
2011,2011,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,12.5
2012,2012,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,12.3
2013,2013,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,11.9
2014,2014,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,11.6
2015,2015,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,11.4
2016,2016,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,11.4
2017,2017,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,11.2
2018,2018,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,11.1
2019,2019,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,10.8
2020,2020,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_MPPS_CP,"Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices",A,Annual,10.7
